_id,duration,disposition,type
a55e6d19-fc97-46d5-bfce-505c90634127,40.176,No Pay - Cant pay now,negative
765ef6b1-5dbe-424a-9892-d24663976d75,209.376,No Pay - Dispute,negative
9fa94cb9-6efc-40b8-918c-09a53c2dfe9d,193.6195,No Pay - Not right now,negative
9ca2861e-57da-4a16-acd2-3111c0f12a51,39.888,No Pay - Cant pay now,negative
31f57e2a-b138-421f-8727-53dfb497903e,446.90275,No Pay - Dispute,negative
807ae12e-47db-4a5c-a4cc-fb665c758bd3,125.884,No Pay - Not right now,negative
f7562a89-84da-415d-ae08-ec9f29d2f37e,463.96075,No Pay - Dispute,negative
4d7a7c64-b810-46a3-9e61-c5426a4014e2,544.1305,No Pay - Not right now,negative
b570fe5d-7af2-4a97-9749-79a3c77c3f1b,375.562375,No Pay - Not right now,negative
6eb7d521-e360-4760-bff6-f141acfeaa26,253.753375,No Pay - Bankruptcy,negative
c79dceca-8872-46ed-b168-9215cafc2eee,459.075875,No Pay - Dispute,negative
528ecd4c-7a58-4646-95b8-1a5c72f3726d,461.374625,No Pay - Dispute,negative
bf92899c-e3f8-4893-9fa6-7a637c26a35b,258.29875,No Pay - Not right now,negative
44d33d72-1e20-475a-8363-8e0461e43bce,267.15425,No Pay - Not right now,negative
60ee3297-dd18-470c-8704-ee9620523dd0,454.34775,No Pay - Not right now,negative
41dc9ad1-2350-42de-85ab-2945384b1cbf,234.94525,No Pay - Not right now,negative
e0c57f7f-034e-4d9b-96bc-009ad8fff0d1,156.65625,No Pay - Not right now,negative
afa5ca36-4aba-4ca8-8610-67922d6f0fdb,261.6685,No Pay - Not right now,negative
52f8f2d0-2801-472e-866f-a2c3581db74b,373.524875,No Pay - Not right now,negative
f9891f0d-5724-490d-9aaa-bdc3df1855cc,196.64975,No Pay - Cancel payment plan,negative
3695743f-11dd-47b6-9d7a-dd7aa162e587,212.244875,No Pay - Not right now,negative
46c5de23-6cdc-4b65-b69a-4aaf6ca25cc0,223.608125,No Pay - Not right now,negative
f9a22e0f-3511-4f51-bc84-2c6abaf02f06,253.413875,No Pay - Bankruptcy,negative
abe22776-be54-4997-80bd-440a91996862,776.4375,No Pay - Dispute,negative
15fd8ff6-f457-4d79-8aba-18389e954cf8,289.77625,No Pay - Dispute,negative
5454c333-a6cc-46d0-9c54-a9d64f1ecd51,169.848,No Pay - Cant pay now,negative
701d6e77-98de-497a-94b9-7934c4c09616,176.64,No Pay - Not right now,negative
e6234168-4fdb-4db2-84dd-523243e592ba,469.106875,No Pay - Dispute,negative
c7e5851d-67d2-4cf6-971f-95043cb91e32,309.968875,No Pay - Dispute,negative
a8b0bb04-975b-4627-b7f3-c80fca0acca6,461.871,No Pay - Can't pay now,negative
68764ebf-e6aa-42fb-80a3-d01ca80bc4e2,190.955,No Pay - Bankruptcy,negative
625656ca-bac6-4413-876d-391131e2dfe1,309.995,No Pay - Dispute,negative
efe8aec7-09b3-47f6-89ed-a4dfec628206,486.217125,No Pay - Dispute,negative
f07b6719-3a08-42d4-a025-c11ba9093059,155.088,No Pay - Cant pay now,negative
bbebca01-1560-48a0-bf44-7c5e7205e9c2,219.324,No Pay - Bankruptcy,negative
d5fb8113-4e4b-4589-86cb-d785f14ca277,211.565625,No Pay - Not right now,negative
72528631-f5cf-497c-9139-2a68dd4c33a9,50.112,No Pay - Dispute,negative
2275c9a2-413f-48bf-bf6c-5a14f45e04d1,666.984375,No Pay - Dispute,negative
06990ba2-f378-454b-85bc-623a94749a90,210.337875,No Pay - Dispute,negative
bdfbe552-8895-4474-bb16-16f646336722,245.472625,No Pay - Not right now,negative
75e461fe-a727-46e1-aece-94cf778e116c,500.112,No Pay - Dispute,negative
731b4f08-7388-4922-9f1a-490a8434a702,355.004,No Pay - Dispute,negative
6d442662-3cf5-428a-948c-8db63d34b176,52.344,No Pay - Cant pay now,negative
5f0ca73a-5266-40f7-9d49-e5dd410ce1c9,20.88,No Pay - Cant pay now,negative
c5c482bc-af41-42a2-96fd-125c53f8db05,240.06525,No Pay - Dispute,negative
321f91d2-1adc-4c62-9a10-155c9dd69258,529.580375,No Pay - Dispute,negative
37a6fcd6-8f47-40fe-988a-ed91609586cb,202.292125,No Pay - Dispute,negative
9e7f024f-a778-4205-8e94-2b3268eaf122,651.70275,No Pay - Dispute,negative
1b0e2234-51ad-451e-9628-a56ff2358f3d,382.772125,No Pay - Dispute,negative
375b9e12-462c-4c0d-aafe-87decb4d1a5d,280.50275,No Pay - Bankruptcy,negative
e945b047-661e-4259-9fb6-a07285e071f4,576.0,No Pay - Dispute,negative
3f58ae04-737b-420e-9096-ca28d3afde1f,46.296,No Pay - Cant pay now,negative
2015e712-9e2f-4923-a934-6baa522c02b3,67.464,No Pay - Cant pay now,negative
6b755bd9-1727-40d1-8e07-2172f90c2c17,469.94275,No Pay - Dispute,negative
6b8ca976-bc0a-4bb9-9fe5-eb4cebd53814,571.872625,No Pay - Not right now,negative
f8832c53-8b6c-4f73-bcce-b06c4f89b0f3,191.232,No Pay - Dispute,negative
637254c8-221d-41b2-b870-835c6d4c6d9f,516.12725,No Pay - Not right now,negative
c54bf6f3-8b73-41a0-8f34-801c917ca483,235.4155,No Pay - Dispute,negative
b1b40c52-7896-43a7-9ca7-9163bfb68935,62.352,No Pay - Cant pay now,negative
f780c474-a854-4e9d-89d5-3dbf64baafab,231.915,No Pay - Dispute,negative
a7cdeb91-764a-46a4-9653-b3a66b6860fc,203.15425,No Pay - Not right now,negative
ab37f646-a199-4125-a0bb-f604b86af0d9,742.58275,No Pay - Dispute,negative
d00b65b9-eecc-4bcc-87d5-447ba4b4a23b,328.4375,No Pay - Not right now,negative
341650be-49eb-4e86-b9aa-93d4fc050721,502.439125,No Pay - Dispute,negative
daa2ddf8-ba51-46c8-9dab-a703e20a2046,168.768,No Pay - Dispute,negative
c7565d81-5123-4006-92f3-f9e1e314964e,473.756625,No Pay - Not right now,negative
b41374f9-96e0-44a8-aea0-b6f2653f2768,40.392,No Pay - Cant pay now,negative
bce7f5e1-55a5-4788-8d14-5c802319ef1f,596.349375,No Pay - Not right now,negative
ce50a2fb-5afe-4561-989e-9c0617182236,395.04975,No Pay - Dispute,negative
be7e1174-89e6-4385-bc7f-f3e3bcc67f2b,122.256,No Pay - Cant pay now,negative
abc640c2-7708-4c4e-890e-2b045013324f,468.55825,No Pay - Dispute,negative
619538e4-0f9e-4ac5-a06d-42df08195b33,352.70525,No Pay - Dispute,negative
5b05d672-7e13-494d-a4ec-53a090bcd481,257.201625,No Pay - Dispute,negative
8dfebced-e4cc-4ae0-aedc-9acd2eda5547,239.832,No Pay - Dispute,negative
dac63b21-0b42-40aa-93c4-df0ad64a45d8,1043.173875,No Pay - Dispute,negative
e1ff2480-ebbe-4750-ae95-15c6bd2cd4d0,25.632,No Pay - Cant pay now,negative
6c83fe7e-8640-4d10-9992-070df6486845,1011.3305,Promise - Settlement in full,positive
2b50c969-ba65-41d6-9b34-beba05f0c341,121.0775,Promise - Payment in full,positive
ae0a898c-9f1b-4a09-8720-c0893cd359e1,162.220375,Promise - Payment plan,positive
c154ac78-bf06-48c7-aaba-749f4f650b09,521.76975,Payment Plan Modification,positive
48443735-2051-423f-af8e-10e53e02be2c,453.224375,Promise - Payment plan,positive
a4e60827-c7f9-4175-8275-99423a23b27d,346.68,Promise - Payment in full,positive
36c67936-99c6-4765-adf9-735f1efea86b,247.902,Promise - Payment in full,positive
f0fe065f-578f-4a2b-9480-58da16c2660d,842.213875,Promise - Payment in full,positive
368b7b78-fdf5-4842-8ccf-0096114f653e,907.102,Promise - Payment plan,positive
68632827-f54d-4f6a-8743-0ec17d8be034,420.205625,Promise - Settlement in full,positive
b707a73c-a570-4cac-a987-139c9dae9c6c,309.0285,Promise - Payment in full,positive
5e938258-dce4-40b2-9be8-7d3c1c4b9ba7,79.848,Promise - Payment in full,positive
8f096c25-9a4f-4379-ada9-76045b26ca77,572.525625,Promise - Settlement in payments,positive
691f5738-3bd3-46ac-a0bb-5bae744b7f63,396.408125,Promise - Settlement in full,positive
0f7dbcc0-8c81-42c4-8a07-37d0a1c4ef51,249.78275,Payment Plan Modification,positive
d649d167-2471-48fa-82e7-7e4d72d90259,560.431,Promise - Settlement in full,positive
520efadc-03d9-45b9-a7e4-877947fb0d41,2097.110125,Promise - One time payment,positive
b888f46e-5b19-4fd4-b470-51f17a00f137,711.288125,Promise - Payment plan,positive
cad008b0-7b40-4cf0-b780-f20f743c7c54,399.4905,Promise - Payment in full,positive
e92dae44-3f16-4d20-b293-cc902a131834,194.95175,Payment Plan Modification,positive
7a18818b-7758-48c0-8f63-da7ba4eb5109,276.48,Promise - Payment plan,positive
efb77745-4c6f-4e87-a8e2-f9df13700dd9,296.2285,Payment Plan Modification,positive
a6452192-9f70-4231-99fc-7285390ac85d,383.11175,Promise - Payment plan,positive
d311024d-d1d5-4239-b3cd-8710cc3dacbd,175.412125,Payment Plan Modification,positive
a6d32a1a-99a6-4f5b-af85-db4ddee69a94,280.633375,Promise - Settlement in full,positive
ded47b70-c161-4618-9be7-f0c711ede747,514.0375,Promise - Settlement in full,positive
d2cefddd-9c48-459c-8c2e-ef774f7090af,858.1485,Promise - Payment in full,positive
8b0011cf-6320-4e90-8c24-c1d6cb92be09,326.58275,Promise - Payment plan,positive
71c16ce3-bf81-443f-b84d-18ea3ce76d94,401.423625,Promise - Settlement in full,positive
bff74d16-0caa-42cf-8cd2-b4cf431c372d,103.62775,Promise - One time payment,positive
28e5b90e-a63e-4052-b324-b0a581945a7a,1453.322375,Promise - Payment plan,positive
031df616-e7ff-499e-83af-7924aa706fb9,620.251375,Payment Plan Modification,positive
dd26a574-534e-4a7e-a269-e47b6d6a8c10,330.5795,Promise - Payment plan,positive
9a6409b2-fdc5-4d83-ac63-7aba8ff2eb98,1226.553375,Promise - Payment plan,positive
1d7a5155-036e-458c-92b9-ccac5c5598a4,198.321625,Promise - One time payment,positive
f74b4a77-334f-488e-9b5e-36b877074ff5,629.83825,Promise - Payment plan,positive
1098d18b-d8b7-4838-a7fb-6730d9d0b9f2,240.58775,Promise - Payment in full,positive
2b36f08c-eb69-4a88-ada9-c07747ad21a4,848.06525,Promise - Payment in full,positive
0e92f2e2-ab9d-490c-8598-90589bdcd269,105.0905,Promise - Payment in full,positive
56516704-70e2-4d20-809d-a0e7487c4580,130.821125,Promise - Payment in full,positive
7d8a8f4c-073a-4b48-8f24-5149f7305465,127.973875,Promise - Payment in full,positive
91056c86-729e-4e94-a924-c7acb113db4f,136.944,Promise - Payment in full,positive
2ca7e8be-daa9-4814-8a35-dcc014579d13,333.426875,Promise - Payment plan,positive
b888d872-8347-4039-aea0-fe0c0417c3ad,945.684875,Promise - Settlement in payments,positive
1bb6d5e2-181e-42b2-b55f-33ab17dce856,869.146,Promise - One time payment,positive
56931d5f-7590-45a4-bd86-2433a58d81d2,414.589375,Payment Plan Modification,positive
14bc7cf9-b302-49c9-b25c-350bd32af6f9,266.42275,Payment Plan Modification,positive
102e3498-a01c-4851-a2d4-4774038ba6ac,104.112,Promise - Payment in full,positive
c0797d9e-d79f-4afe-a2e1-8afc38e5b171,449.097125,Promise - Settlement in full,positive
0a0bf2db-e4e3-4f8a-876d-003aacb434da,292.075,Payment Plan Modification,positive
064defea-b3c9-498a-b10d-bf3f1f968f16,534.9355,Promise - Payment in full,positive
c4253fc7-238b-4d29-94c0-edf6622ad991,354.220375,Promise - Payment plan,positive
5b6b5dde-c984-4ab6-8a95-b859c9f325e1,306.964875,Promise - Payment in full,positive
36efd645-76f8-47a6-9e6b-50b918624e87,322.533875,Promise - Payment in full,positive
b8f18620-b172-458f-ac24-3d85eaee247c,221.38775,Payment Plan Modification,positive
059fce6b-4f0e-4e1b-a2d7-cbd4199495d3,234.84075,Promise - Payment in full,positive
f23804b7-dc17-4e07-b39a-d013adbbd9f3,1433.391,Promise - Payment in full,positive
967b7e34-c181-4655-b396-49f30b10a67c,212.1665,Promise - One time payment,positive
b675c990-9883-4d2c-a441-6e5c5ab879f4,356.3885,Payment Plan Modification,positive
e6e25955-6adb-43a1-b95b-5faf56dc6d02,1125.381125,Promise - Settlement in full,positive
807341d5-4c70-40a2-8787-0f06650db676,399.64725,Promise - Payment plan,positive
74daaba5-e4be-4724-9040-3b3e1da1187e,562.024375,Promise - Settlement in payments,positive
5839ffe9-3f8d-4509-b2b1-66ff7020dbca,1377.097125,Promise - Payment plan,positive
133f390f-2098-43a9-aa1d-d6b91ec1dcfb,175.830125,Payment Plan Modification,positive
7b582572-d1d1-48e9-a646-409c4fb6357e,135.183625,Promise - Settlement in full,positive
3300db78-a328-4f40-971e-e2ce1b4b532f,715.248,Promise - Payment plan,positive
830b753e-bfd0-4d30-93d9-440e747c6530,1172.506,Promise - Payment plan,positive
9f4433c4-c0d7-407f-b47b-fda5468f1b9a,611.761625,Promise - Settlement in full,positive
b4b1b165-71dc-4712-bc73-22a5ea750d18,171.648,Promise - Payment plan,positive
21c2f9c0-3364-4c99-85c8-f8bef59e686f,679.079125,Promise - Settlement in full,positive
bc9ee3a4-6685-4b84-ba3e-76da37d75d38,327.3665,Promise - One time payment,positive
95e50193-d5d3-41cb-a337-a2cb8318c3e4,534.88325,Promise - Settlement in full,positive
688a8535-4f82-40b6-acdd-dd80aef63fab,544.3395,Promise - Payment plan,positive
ba8c2bad-18a4-47db-9e11-adf74d1a70f6,357.537875,Promise - Payment in full,positive
e9f32473-c78d-445a-88ed-2a9612a4118c,206.88975,Payment Plan Modification,positive
490f492e-1bd9-4b70-8b0d-94a0e9c158ec,370.52075,Promise - Payment plan,positive
08c289e0-30ff-4d4b-8702-1d2f03ac84b9,273.946,Promise - Payment in full,positive
de8386f9-5bb2-45e5-9121-faa2278e3a41,831.242375,Promise - Settlement in full,positive
8baa900e-637e-493b-8908-f4f791216c80,210.2595,Promise - Payment in full,positive
10266a5d-0ff8-4472-9c17-88d7b7901179,472.241625,Promise - Settlement in full,positive
2fc24590-7566-4b43-b77e-3b1891f666d2,390.9485,Promise - Settlement in full,positive
8c2855db-71a3-4ed3-861d-c6aac3218512,173.479125,Promise - Payment in full,positive
2c740ca1-7889-41b1-8494-0b3157e01d23,187.245625,Promise - Payment plan,positive
5a43bf45-bfc9-4f02-8ac0-d3dc7c4400f5,202.396625,Promise - Payment in full,positive
8c1e326a-9614-415f-88c6-9bdf43d4935c,231.00075,Promise - Payment in full,positive
1ad7d930-5eae-44d4-97e6-97480f19971d,122.984375,Promise - Payment in full,positive
03bab2a4-b87a-41ca-833e-62545bfee86c,199.5755,Promise - Payment in full,positive
145f84bf-5ea0-46f8-8b45-7dce9dbb248c,2208.574625,Promise - Payment plan,positive
fa271920-83ed-47a1-a74e-19b152ad563c,378.3575,Promise - Settlement in payments,positive
781a54fc-b9a8-4a70-9171-89c6a3a94d74,309.08075,Promise - Payment in full,positive
02b5f56b-7dff-4372-ab0b-d1b0bcd8c5f3,445.231,Promise - Payment plan,positive
e0c4f6bb-3f03-45a5-8248-ad82c1018c17,586.18775,Promise - One time payment,positive
8f67ed01-10d5-43c1-a77f-5f0b7504af2e,261.485625,Promise - Payment plan,positive
921fbe8f-42f1-4343-974f-52496f7cb93e,210.31175,Promise - Settlement in full,positive
501231eb-ee93-48f3-824e-f6c9ffba6859,117.054625,Promise - One time payment,positive
19915ea9-83d7-4c3e-a71a-243b7fc1ce0f,753.3975,Promise - Payment in full,positive
ac783ef0-e028-4b5b-ade1-e7193f2cac3d,180.66275,Promise - Payment plan,positive
093774ec-cc08-4f2f-bf3f-056400b43f9a,278.543625,Promise - Payment in full,positive
71bbb2b7-86ba-4280-8f31-938db3d5ac2b,259.3175,Promise - Settlement in full,positive
a278fb21-16ae-465b-bd74-12677efd6d07,465.711,Promise - One time payment,positive
5a726d63-65f2-461a-b8a1-5f42c77fcc4c,2458.070125,Promise - Payment in full,positive
29609ee9-35a3-4a75-a199-b9c7b72c2825,563.69625,Promise - Settlement in full,positive
2be5b944-4975-487b-b13f-6b6762499918,457.87425,Promise - Payment plan,positive
56f83b89-3d32-48fa-aa25-1731c10d26b0,503.693,Promise - Payment plan,positive
aea6fe6d-5391-41d5-babc-d954430f92b0,685.92325,Promise - Settlement in full,positive
fc7c48e8-93ec-4b70-9cd2-acc6ac588d1e,166.713375,Promise - Payment in full,positive
3a33a78b-c36d-4c55-ae8b-b724af750553,685.740375,Promise - Payment plan,positive
651af6d1-0ff2-40c3-afc7-a58b01248b91,248.05875,Promise - Payment in full,positive
a37526ea-25f8-40af-8ad6-7b406e378b33,654.602375,Payment Plan Modification,positive
fad0bcee-107d-4101-8722-4414749ebf1b,342.230125,Promise - Settlement in full,positive
513b1ae6-82b1-46b4-9c24-e744c370734f,109.368,Promise - Payment in full,positive
8358cb3d-2607-4f04-8163-b91afda20532,463.595,Promise - Payment in full,positive
14d81094-1e0e-4b58-b0ee-3bcee7b05283,195.892125,Payment Plan Modification,positive
774e8f14-c3f8-4bab-9826-358d11dc9433,1307.376,Promise - Settlement in full,positive
ceefd493-50e7-4b05-a437-8b3967b333fb,953.861125,Promise - Settlement in full,positive
e487b9b3-d404-42c0-92df-4611251a0b95,638.56325,Promise - Settlement in full,positive
6c323d51-6ba9-4501-9c99-147c7c74b01c,239.020375,Payment Plan Modification,positive
4a79b6f8-aff3-4ce2-8eff-cc74886a9d75,345.208125,Promise - One time payment,positive
22000b57-ef70-44df-845a-42af548fc0ab,380.96975,Promise - Payment plan,positive
d5020e30-9139-4650-aa0d-840f5785bc75,663.32725,Promise - One time payment,positive
9af2c7c1-9baf-43e6-9bc6-6d1b6c4ee525,660.1665,Promise - Payment plan,positive
f2b2e326-85b0-4159-bc4c-c547c0de6902,1265.057875,Promise - Settlement in full,positive
b790a36f-de41-408a-b1c9-96da476c0f52,234.396625,Promise - Payment plan,positive
0e05c2c2-1849-4bbe-bee7-6e6e53a6416c,1062.5305,Promise - Payment in full,positive
db350fb1-f4aa-448a-9005-300bd1f3d457,520.80325,Promise - Payment in full,positive
9b242de9-29a3-4348-a352-c877475be8e4,227.213,Promise - Payment plan,positive
d0419f03-84f3-45d7-ac16-03a6abe7fab8,136.90775,Promise - Payment plan,positive
48ecc010-8287-4886-8390-4f0de4e6f746,406.961625,Promise - Payment in full,positive
842e2dbc-3d2c-4777-b4ae-ae750a7d3f4c,249.12975,Promise - One time payment,positive
25b3034c-65ce-4612-b596-e99f40273849,107.496,Promise - Payment in full,positive
fcfb8627-1845-48c3-9496-cec85ef80d0d,874.9975,Promise - Payment plan,positive
80213948-2da9-40e5-bb9e-c6018fe48b5f,1374.66775,Promise - Payment plan,positive
3391a9af-c44c-4543-90e1-5e2c586582f1,754.41625,Payment Plan Modification,positive
052163fa-dd3c-4678-b0e4-c094367da896,205.92325,Promise - Settlement in full,positive
78640c29-e764-4959-94e4-d89aaeeefb34,507.89875,Promise - Payment in full,positive
6286bf6e-febf-4df3-aaef-24e9c5bb1291,846.759125,Promise - Settlement in full,positive
903aeb1a-16e2-49cd-95fe-53f8f65a4da5,315.977125,Promise - Payment in full,positive
f9a2f578-27cf-4ed6-b668-d11d920c48fe,188.2905,Promise - Payment plan,positive
ed8bf822-0e64-4d29-91e7-9990cfc0f53d,709.041625,Promise - One time payment,positive
77a95128-8d16-4bdc-a441-788d380f13d7,192.940375,Promise - Settlement in full,positive
b8b33331-1d6f-4e5b-b2ae-46b9e445a55e,571.611375,Promise - Payment plan,positive
cf435378-1083-4a97-bbd0-6175d3bc8c4e,139.075875,Promise - Settlement in full,positive
4522fa09-3734-46fb-9d65-4b0a52e1568a,132.284,Payment Plan Modification,positive
edbd6ec6-44f8-47ad-852d-d5c6f244742a,205.29625,Promise - Settlement in full,positive
45f78e41-989d-4618-b1fe-e05f88d535b3,494.15825,Promise - Payment in full,positive
b627ce24-d3b0-4e02-b82f-ddb811858520,235.441625,Promise - Payment in full,positive
4fe95bb5-6846-45c2-8a8a-437685bf295c,596.688875,Promise - Settlement in full,positive
57df08b6-4885-47ca-86d3-b6b3aca6fb51,293.433375,Promise - Settlement in full,positive
30d202be-3a8c-4303-9e35-e6f236c80103,356.571375,Promise - Payment plan,positive
c6beb957-94a1-464f-a588-69c0d1acb0ee,757.968875,Promise - Settlement in full,positive
967f448d-7d06-481b-b57e-dfd618f7f0d0,182.700375,Promise - Settlement in full,positive
2d6f4e4b-7dbb-4018-af9f-1d0afb6abdf5,260.75425,Promise - Settlement in full,positive
f65f8784-d07f-472d-af35-23ecbff4fc91,337.423625,Promise - Payment plan,positive
1c38076b-3f2a-4cb1-88bb-737f99be67bf,619.59825,Promise - Payment in full,positive
72a06f41-22a8-48e7-8779-abeec8f3843e,439.95425,Promise - Payment plan,positive
7263fd15-d7fa-483d-809e-01dfabcc1688,1129.377875,Promise - One time payment,positive
fbb8211a-6afd-48aa-aa62-99fb619da079,304.64,Promise - Payment in full,positive
3c814264-9e9b-4d9b-87b1-8447f00edcda,307.983625,Promise - Payment plan,positive
e2b80a6e-fae8-4571-885d-69a9c8d48550,158.746,Promise - One time payment,positive
16c7e1a8-04e2-4c61-838d-64ef85345f23,278.961625,Promise - Payment plan,positive
9f9097e9-3a96-4319-bd2b-7cddd6885cbe,371.59175,Promise - Payment in full,positive
8ad00c19-3eff-421d-a65f-05fb87c555ab,327.131375,Payment Plan Modification,positive
8aacae3b-a0ec-426d-bf83-e4db57b6b446,252.16,Promise - Settlement in full,positive
999ba91d-b2a2-4f25-86c8-8f67572a6887,230.9485,Promise - Settlement in full,positive
1d89faef-ca08-46fd-affb-668735039a19,395.91175,Payment Plan Modification,positive
1dec6715-4ebb-4a83-9e3a-d4647fdb485c,663.666875,Promise - Settlement in payments,positive
99a1d42e-caca-40ea-b7f4-0d13e178738c,496.222,Promise - Payment in full,positive
5bc50ed3-6021-4d8f-ad3d-600ff212d7eb,214.9355,Promise - Settlement in full,positive
2e5af94f-8f31-48bc-8027-ac65859cc426,556.43425,Promise - Settlement in full,positive
99272a15-66d5-412c-8b11-9a1cc9ea9006,200.986,Promise - Payment in full,positive
12e4d3c1-207f-45b8-befc-5418677e4a01,144.37875,Promise - Payment in full,positive
7dba3f6b-d99c-4f6f-99f5-8f3a86ead391,369.475875,Promise - Settlement in full,positive
6a4b3002-0cda-47d6-b0d3-9a87112d1c38,793.67825,Promise - Settlement in full,positive
de86dc09-a0b3-4dca-be3c-a4682bfc2399,868.728125,Promise - Payment plan,positive
dc92cb11-c1d7-4516-8126-af58eb901bbe,696.2155,Promise - Settlement in full,positive
e6c83616-c44e-4125-8ff7-24a73b5b2183,180.192625,Promise - Payment in full,positive
02500400-4c76-4b1b-a3cd-69d5dc189958,2159.020375,Promise - Settlement in full,positive
6d329255-6d96-4548-b53f-016e013f6921,240.091375,Promise - Payment in full,positive
5fc6ecd6-feed-49ae-a357-2043a6f9fc80,1741.008875,Promise - Payment plan,positive
7e0a0f22-4dcc-47c0-b040-e4807759204d,992.313375,Promise - Settlement in payments,positive
945caf30-f6bf-404e-a4fd-dc9e1ceb87f7,137.482375,Promise - Payment in full,positive
191a87a0-dd04-4864-85ce-6eb98188f3ee,400.82275,Promise - One time payment,positive
6936ffdc-7dec-4c80-99c3-408616e353ac,809.221125,Promise - Payment plan,positive
ef4ff911-99af-44d9-b6b0-e308ef24a77b,390.79175,Promise - Payment in full,positive
da5bfe95-997c-4110-8825-c9905bd055b7,293.590125,Promise - Payment in full,positive
8e8e0f99-5af2-418f-91dc-da8f721b0dab,2943.660375,Promise - Payment in full,positive
eabffd6e-1b6e-4e3c-98e9-6d4152c3cbc3,252.96975,Promise - Payment plan,positive
3ce71f8e-8045-4e50-974b-75ed02536af8,387.186875,Promise - Settlement in full,positive
af12da01-9f11-465c-885f-f80a5119f24c,284.630125,Promise - Settlement in full,positive
ae29464e-74f5-4c47-b05e-ef3b6cac6caa,275.04325,Payment Plan Modification,positive
de748d29-d065-4d13-abd1-7857724367b7,343.353375,Payment Plan Modification,positive
57aea96a-6245-4a90-9203-503d326b27d4,200.542,Promise - One time payment,positive
d6bc7cef-9b58-4221-9a46-f7a26b41708c,251.768125,Payment Plan Modification,positive
241599dd-8e1e-4b23-a4bd-e092bb2f2e4c,469.995,Promise - Payment in full,positive
310fbb67-321a-4eb1-aa17-ac3a298cbc0c,542.981125,Promise - Payment in full,positive
89dc932c-debe-4bde-a8a9-a27e0ddf99b9,918.021125,Promise - Payment in full,positive
a7c34aac-9c61-40db-9285-bcb2e6966759,352.470125,Promise - Payment in full,positive
7c4f9f9a-3499-48aa-a8ac-38bca773ce02,762.697125,Promise - Payment plan,positive
fe7b1fd0-11a3-459f-a02c-179759e8b9b7,175.43825,Promise - One time payment,positive
ebb10cc4-e981-43a2-8db9-329f49f46e27,1314.6905,Promise - Settlement in full,positive
70ea2a8f-4d17-458c-a5b8-d39ec1b1001c,542.772125,Promise - Payment plan,positive
e367fb56-26ee-4f00-8efe-23c07753c1b4,112.82275,Promise - Payment in full,positive
46bb8b71-ee8c-41a6-8086-3390d04b48b8,184.476625,Promise - Payment in full,positive
8d939f67-41c6-41de-ac6c-0cfb60b56c98,179.722375,Promise - Payment in full,positive
375d91ec-116a-484a-bd96-2a27f91a94f4,736.9665,Promise - Payment plan,positive
954aa1e9-a0a9-4ad5-b50f-cb1f25077264,302.288875,Payment Plan Modification,positive
b3552d7e-6c9b-4ea1-b377-56223b65f8e6,205.270125,Promise - One time payment,positive
bc0dc780-619f-48b5-a00f-231fcea31e1d,113.084,Payment Plan Modification,positive
73ef0dde-4e0f-4970-bbd4-6b1ca468c49b,349.7795,Promise - Settlement in payments,positive
86c49132-4dd0-493f-b3c1-d120907f2ab0,280.137125,Promise - Payment in full,positive
ce169b35-47f2-47c3-9837-a3071b7422af,289.6195,Promise - Payment in full,positive
e1c83df8-c853-4d73-8af6-948005d56263,724.1665,Promise - Payment in full,positive
dfaf41ff-0af3-427c-a173-e2885191e273,221.100375,Promise - Payment in full,positive
086203d1-c17c-4964-8e60-7bc32619129b,163.224,Promise - Payment in full,positive
85c7c516-017e-4f48-9682-15340423f517,223.085625,Promise - Settlement in full,positive
46918a52-c569-4d45-9e9c-e67a0ea416e3,1827.239125,Promise - Payment plan,positive
f8aa5e6b-deeb-42bf-90c4-79bbf51b371b,441.626,Promise - Payment in full,positive
fabd53ec-ceac-4e7b-a33b-2ff0e3337e14,279.1705,Promise - Settlement in full,positive
0958f694-ea6e-4352-a32d-2dc52bafd9ae,398.2105,Promise - Payment plan,positive
ef606383-28d0-4506-b6b5-9e0ac762b20f,367.20325,Promise - Payment plan,positive
7a5c9ab6-e259-481b-a33f-16f3b00e00c6,564.42775,Promise - Settlement in full,positive
c6bf3f3f-ef39-47ed-a6ee-fe8563bafa89,617.0905,Promise - Settlement in payments,positive
52be9e62-71bf-4c18-ab94-318428674534,343.95425,Promise - Payment plan,positive
e4746b17-cded-40a2-91fe-25fedc94d473,210.573,Promise - One time payment,positive
08976a1b-f7d0-4215-80f0-f5ec566ca9eb,227.91825,Payment Plan Modification,positive
9cd69ca6-63c7-4b89-91df-4a99683bfa47,147.7485,Promise - Payment in full,positive
5e408ba8-b82b-4791-8ad2-7ecd1b08bfe1,605.5705,Promise - One time payment,positive
5483ca25-c063-46ac-9f05-fb9aa90aa4e8,724.11425,Promise - Settlement in full,positive
74b0850d-22f5-4eee-af02-1fccbb8b20fa,812.199125,Promise - Settlement in full,positive
13064173-3491-481a-9c76-53eaa875adaf,1020.525625,Promise - Payment in full,positive
f49f44ea-1f58-4e6d-a108-6b2c1f06e2cd,766.746,Promise - Settlement in full,positive
f6f2c670-bc5d-43d3-b521-57c1c4e0ab33,352.208875,Promise - Payment in full,positive
50b9ffdb-6206-4d08-97ad-db41e389ffe4,202.24,Payment Plan Modification,positive
